Name,AltName,OrigName,State,County1,County2,County3,OrigCounty,Established,Discontinued,Continuous,StampIndex,ID,Coordinates,Duration,GNIS.Match,GNIS.Name,GNIS.County,GNIS.State,GNIS.FEATURE_ID,GNIS.Feature.Class,GNIS.OrigName,GNIS.OrigCounty,GNIS.Latitude,GNIS.Longitude,GNIS.ELEV_IN_M,GNIS.Dist,Latitude,Longitude
CROSS KEYS,,CROSS KEYS,SC,UNION,,,Union,1809,1909,TRUE,4,13546,TRUE,100,TRUE,CROSS KEYS,UNION,SC,1247434,Populated Place,Cross Keys,Union,34.6320762,-81.7767692,192,1,34.6320762,-81.7767692
DERBY,,DERBY,PA,DELAWARE,,,Delaware,1809,1812,TRUE,7,15075,TRUE,3,TRUE,DERBY,DELAWARE,PA,1172927,Populated Place,Derby Town,Delaware,39.9184461,-75.2590721,15,,39.9184461,-75.2590721
DEVALL'S STORE,DEVALLS STORE,DEVALL'S STORE,SC,ABBEVILLE,,,Abbeville,1809,1818,TRUE,9,15147,FALSE,9,FALSE,,,,,,,,,,,,,
DIVIDING CREEK,,DIVIDING CREEK,NJ,CUMBERLAND,,,Cumberland,1809,,TRUE,0,15417,TRUE,,TRUE,DIVIDING CREEK,CUMBERLAND,NJ,2781425,Post Office,Dividing Creek Post Office,Cumberland,39.2713141,-75.1010085,3,1,39.2713141,-75.1010085
EATON,,EATON,NY,MADISON,,,Madison,1809,,TRUE,0,17403,TRUE,,TRUE,EATON,MADISON,NY,2795891,Post Office,Eaton Post Office,Madison,42.8497824,-75.6097289,364,1,42.8497824,-75.6097289
ELMIRA,,ELMIRA,NY,CHEMUNG,,,Chemung,1809,,TRUE,0,18231,TRUE,,TRUE,ELMIRA,CHEMUNG,NY,2598532,Post Office,Elmira Post Office,Chemung,42.116636,-76.8054615,262,1,42.116636,-76.8054615
FANNETTSBURG,FANNETTSBURGH,FANNETTSBURG(H),PA,FRANKLIN,,,Franklin,1809,,TRUE,0,19536,TRUE,,TRUE,FANNETTSBURG,FRANKLIN,PA,2779906,Post Office,Fannettsburg Post Office,Franklin,40.0667301,-77.8291676,257,1,40.0667301,-77.8291676
FORT SCHLOSSER,,FORT SCHLOSSER,NY,NIAGARA,,,Niagara,1809,1811,TRUE,6,20852,FALSE,2,FALSE,,,,,,,,,,,,,
FOWLER,,FOWLER,TN,KNOX,,,Knox,1809,1902,TRUE,4,20993,FALSE,93,FALSE,,,,,,,,,,,,,
FREETOWN,,FREETOWN,MA,BRISTOL,,,Bristol,1809,1901,TRUE,3,21284,TRUE,92,TRUE,FREETOWN,BRISTOL,MA,613036,Populated Place,Freetown,Bristol,41.7959352,-71.0678212,9,1,41.7959352,-71.0678212
GARRATTSVILLE,,GARRATTSVILLE,NY,OTSEGO,,,Otsego,1809,,TRUE,0,21929,TRUE,,TRUE,GARRATTSVILLE,OTSEGO,NY,950921,Populated Place,Garrattsville,Otsego,42.6472968,-75.1718306,397,1,42.6472968,-75.1718306
HAMPTON,,HAMPTON,NY,ONEIDA,,,Oneida,1809,1819,TRUE,6,24857,TRUE,10,TRUE,HAMPTON,ONEIDA,NY,970932,Populated Place,Hampton,Oneida,43.1161806,-75.403783,159,1,43.1161806,-75.403783
HENDERSONVILLE,,HENDERSONVILLE (1),SC,NEWBERRY,,,Newberry,1809,1826,TRUE,7,26087,FALSE,17,FALSE,,,,,,,,,,,,,
HULMEVILLE,HULMESVILLE,HULME(S)VILLE,PA,BUCKS,,,Bucks,1809,1956,TRUE,1,27922,TRUE,147,TRUE,HULMEVILLE,BUCKS,PA,1177578,Populated Place,Hulmeville,Bucks,40.1431655,-74.9109996,12,1,40.1431655,-74.9109996
JONES,,JONES,GA,JONES,,,Jones,1809,1821,FALSE,9,29566,TRUE,12,TRUE,JONES,JONES,GA,316214,Cemetery,Jones Cemetery,Jones,32.9415182,-83.557949,150,1,32.9415182,-83.557949
JONESBORO,,JONESBORO,ME,WASHINGTON,,,Washington,1809,,TRUE,0,29604,TRUE,,TRUE,JONESBORO,WASHINGTON,ME,1909220,Post Office,Jonesboro Post Office,Washington,44.6591328,-67.5772554,14,1,44.6591328,-67.5772554
KINGSTON,,KINGSTON,PA,LUZERNE,,,Luzerne,1809,1904,TRUE,2,30570,TRUE,95,TRUE,KINGSTON,LUZERNE,PA,2773040,Post Office,Kingston Post Office,Luzerne,41.2664178,-75.891691,165,1,41.2664178,-75.891691
LEACOCK,,LEACOCK,PA,LANCASTER,,,Lancaster,1809,1959,TRUE,1,31996,TRUE,150,TRUE,LEACOCK,LANCASTER,PA,1179077,Populated Place,Leacock,Lancaster,40.0856526,-76.2082876,130,1,40.0856526,-76.2082876
LEHIGH GAP,,LEHIGH GAP,PA,CARBON,,,Carbon,1809,1900,TRUE,4,32229,FALSE,91,FALSE,,,,,,,,,,,,,
LONGMIRE'S STORE,LONGMIRES STORE,LONGMIRE'S STORE,SC,MCCORMICK,,,McCormick,1809,1908,FALSE,4,33711,FALSE,99,FALSE,,,,,,,,,,,,,
LUDLOW,,LUDLOW,VT,WINDSOR,,,Windsor,1809,,TRUE,0,34237,TRUE,,TRUE,LUDLOW,WINDSOR,VT,1922449,Post Office,Ludlow Post Office,Windsor,43.4003312,-72.7061358,307,1,43.4003312,-72.7061358
MIDDLETOWN,,MIDDLETOWN,TN,SULLIVAN,,,Sullivan,1809,1819,TRUE,8,37161,TRUE,10,TRUE,MIDDLETOWN,SULLIVAN,TN,1305320,Populated Place,Middletown,Sullivan,36.4742705,-82.2609685,444,1,36.4742705,-82.2609685
MONROE,,MONROE,NY,ORANGE,,,Orange,1809,,TRUE,0,38082,TRUE,,TRUE,MONROE,ORANGE,NY,2713506,Post Office,Monroe Post Office,Orange,41.332721,-74.1950668,195,1,41.332721,-74.1950668
MONTICELLO,,MONTICELLO,SC,FAIRFIELD,,,Fairfield,1809,1966,FALSE,1,38222,TRUE,157,TRUE,MONTICELLO,FAIRFIELD,SC,1231555,Populated Place,Monticello,Fairfield,34.3526459,-81.2984285,152,1,34.3526459,-81.2984285
MOUNT VINTAGE,,MOUNT VINTAGE,SC,EDGEFIELD,,,Edgefield,1809,1838,TRUE,6,39051,FALSE,29,FALSE,,,,,,,,,,,,,
NESCOPECK,,NESCOPECK,PA,LUZERNE,,,Luzerne,1809,,TRUE,0,39936,TRUE,,TRUE,NESCOPECK,LUZERNE,PA,2772861,Post Office,Nescopeck Post Office,Luzerne,41.0518068,-76.2210443,156,1,41.0518068,-76.2210443
NEW  PROSPECT,,NEW  PROSPECT,NJ,BERGEN,,,Bergen,1809,1858,FALSE,6,40009,TRUE,49,TRUE,NEW PROSPECT,BERGEN,NJ,881489,Populated Place,New Prospect,Bergen,41.0106529,-74.1179203,76,0.923076923,41.0106529,-74.1179203
NEW PALTZ,,NEW PALTZ,NY,ULSTER,,,Ulster,1809,,FALSE,0,40290,TRUE,,TRUE,NEW PALTZ,ULSTER,NY,2599328,Post Office,New Paltz Post Office,Ulster,41.7477385,-74.0879295,70,1,41.7477385,-74.0879295
NEWPORT,,NEWPORT,NY,HERKIMER,,,Herkimer,1809,,TRUE,0,40548,TRUE,,TRUE,NEWPORT,HERKIMER,NY,2598759,Post Office,Newport Post Office,Herkimer,43.1858133,-75.0151961,200,1,43.1858133,-75.0151961
NEWVILLE,,NEWVILLE,PA,BUCKS,,,Bucks,1809,1814,TRUE,9,40628,TRUE,5,TRUE,NEWVILLE,BUCKS,PA,1204289,Populated Place,Newville,Bucks,40.3056615,-75.2198962,96,1,40.3056615,-75.2198962
NEWVILLE,,NEWVILLE,PA,CUMBERLAND,,,Cumberland,1809,,TRUE,0,40629,TRUE,,TRUE,NEWVILLE,CUMBERLAND,PA,2772880,Post Office,Newville Post Office,Cumberland,40.174373,-77.4012125,152,1,40.174373,-77.4012125
NORTH CASTLE,,NORTH CASTLE,NY,WESTCHESTER,,,Westchester,1809,1906,TRUE,4,41084,TRUE,97,TRUE,NORTH CASTLE,WESTCHESTER,NY,2557692,Populated Place,North Castle,Westchester,41.14,-73.6838889,181,1,41.14,-73.6838889
OLD BRIDGE,,OLD BRIDGE,NJ,MIDDLESEX,,,Middlesex,1809,,FALSE,0,42450,TRUE,,TRUE,OLD BRIDGE,MIDDLESEX,NJ,2781473,Post Office,Old Bridge Post Office,Middlesex,40.4089464,-74.3488678,9,1,40.4089464,-74.3488678
O'NEALE,ONEALE,O'NEALE,SC,UNION,,,Union,1809,1816,TRUE,9,42689,FALSE,7,FALSE,,,,,,,,,,,,,
ORWIGSBURG,ORWIGSBURGH,ORWIGSBURG(H),PA,SCHUYLKILL,,,Schuylkill,1809,,TRUE,0,43045,TRUE,,TRUE,ORWIGSBURG,SCHUYLKILL,PA,2772895,Post Office,Orwigsburg Post Office,Schuylkill,40.6557057,-76.1090065,176,1,40.6557057,-76.1090065
OTEGO,,OTEGO (1),NY,OTSEGO,,,Otsego,1809,1826,TRUE,5,43160,TRUE,17,TRUE,OTEGO,OTSEGO,NY,2599217,Post Office,Otego Post Office,Otsego,42.3968805,-75.1724761,325,1,42.3968805,-75.1724761
PINE GROVE MILLS,,PINE GROVE MILLS,PA,CENTRE,,,Centre,1809,,TRUE,0,45217,TRUE,,TRUE,PINE GROVE MILLS,CENTRE,PA,2779633,Post Office,Pine Grove Mills Post Office,Centre,40.7338214,-77.8849155,396,1,40.7338214,-77.8849155
PLAINFIELD,,PLAINFIELD,NY,OTSEGO,,,Otsego,1809,1854,FALSE,7,45582,TRUE,45,TRUE,PLAINFIELD,OTSEGO,NY,979374,Civil,Town of Plainfield,Otsego,42.8284079,-75.1947025,515,1,42.8284079,-75.1947025
PLYMOUTH,,PLYMOUTH,VT,WINDSOR,,,Windsor,1809,,TRUE,0,45926,TRUE,,TRUE,PLYMOUTH,WINDSOR,VT,1922534,Post Office,Plymouth Post Office,Windsor,43.5355312,-72.7220468,429,1,43.5355312,-72.7220468
POMFRET,,POMFRET,NY,CHAUTAUQUA,,,Chautauqua,1809,1817,TRUE,4,46096,TRUE,8,TRUE,POMFRET,CHAUTAUQUA,NY,979382,Civil,Town of Pomfret,Chautauqua,42.4028923,-79.3534191,312,1,42.4028923,-79.3534191
REMSEN,,REMSEN,NY,ONEIDA,,,Oneida,1809,,TRUE,0,48177,TRUE,,TRUE,REMSEN,ONEIDA,NY,2618085,Post Office,Remsen Post Office,Oneida,43.3246373,-75.188864,363,1,43.3246373,-75.188864
RUSSIA,,RUSSIA,NY,HERKIMER,,,Herkimer,1809,1910,TRUE,2,50199,TRUE,101,TRUE,RUSSIA,HERKIMER,NY,963119,Populated Place,Russia,Herkimer,43.2586801,-75.0821053,344,1,43.2586801,-75.0821053
SAINT MARTINVILLE,SAINT MARTINSVILLE,SAINT MARTIN(S)VILLE,LA,ST. MARTIN,,,Saint Martin,1809,,TRUE,0,50566,TRUE,,TRUE,SAINT MARTINVILLE,ST. MARTIN,LA,1631694,Post Office,Saint Martinville Post Office,St. Martin,30.1217556,-91.8302159,7,1,30.1217556,-91.8302159
SCHOHARIE BRIDGE,,SCHOHARIE BRIDGE,NY,SCHOHARIE,,,Schoharie,1809,1818,TRUE,6,51389,FALSE,9,FALSE,,,,,,,,,,,,,
SHREWSBURY,,SHREWSBURY,VT,RUTLAND,,,Rutland,1809,1909,TRUE,3,52658,TRUE,100,TRUE,SHREWSBURY,RUTLAND,VT,1459502,Populated Place,Shrewsbury,Rutland,43.5089588,-72.8667686,503,1,43.5089588,-72.8667686
SMYRNA,,SMYRNA,NY,CHENANGO,,,Chenango,1809,,TRUE,0,53412,TRUE,,TRUE,SMYRNA,CHENANGO,NY,2618129,Post Office,Smyrna Post Office,Chenango,42.6868237,-75.5709741,366,1,42.6868237,-75.5709741
STERLING,,STERLING,CT,WINDHAM,,,Windham,1809,,TRUE,0,55235,TRUE,,TRUE,STERLING,WINDHAM,CT,1924772,Post Office,Sterling Post Office,Windham,41.7071415,-71.8298942,91,1,41.7071415,-71.8298942
TUCKABATCHY,,TUCKABATCHY,AL,CLARKE,,,Clarke,1809,1811,TRUE,9,58247,FALSE,2,FALSE,,,,,,,,,,,,,
TUMBLING SHOALS,,TUMBLING SHOALS,SC,LAURENS,,,Laurens,1809,1908,FALSE,4,58329,TRUE,99,TRUE,TUMBLING SHOALS,LAURENS,SC,1234987,Populated Place,Tumbling Shoals (historical),Laurens,34.5056733,-82.2248354,177,1,34.5056733,-82.2248354
VAN SYCKLE'S,VAN SYCKLES,VAN SYCKLE'S,NJ,HUNTERDON,,,Hunterdon,1809,1851,TRUE,7,59180,TRUE,42,TRUE,VAN SYCKLES,HUNTERDON,NJ,881429,Populated Place,Van Syckles,Hunterdon,40.6498233,-74.9704476,90,1,40.6498233,-74.9704476
WALKERSVILLE,,WALKERSVILLE,GA,LINCOLN,,,Lincoln,1809,1822,FALSE,8,60048,FALSE,13,FALSE,,,,,,,,,,,,,
WAPPINGER'S CREEK,WAPPINGERS CREEK,WAPPINGER'S CREEK,NY,DUTCHESS,,,Dutchess,1809,1847,TRUE,3,60286,TRUE,38,TRUE,WAPPINGERS CREEK,DUTCHESS,NY,958415,Populated Place,Wappingers Creek,Dutchess,41.5884269,-73.9451379,21,1,41.5884269,-73.9451379
WATSON'S,WATSONS,WATSON'S,GA,COWETA,,,Coweta,1809,1846,TRUE,7,60683,FALSE,37,FALSE,,,,,,,,,,,,,
WAYNE,,WAYNE,ME,KENNEBEC,,,Kennebec,1809,,TRUE,0,60781,TRUE,,TRUE,WAYNE,KENNEBEC,ME,2768969,Post Office,Wayne Post Office,Kennebec,44.348906,-70.0676571,90,1,44.348906,-70.0676571
WENHAM,,WENHAM,MA,ESSEX,,,Essex,1809,,TRUE,0,61097,TRUE,,TRUE,WENHAM,ESSEX,MA,2783693,Post Office,Wenham Post Office,Essex,42.6049713,-70.8861535,19,1,42.6049713,-70.8861535
WEST HAVEN,,WEST HAVEN,VT,RUTLAND,,,Rutland,1809,1912,FALSE,4,61532,TRUE,103,TRUE,WEST HAVEN,RUTLAND,VT,1460145,Populated Place,West Haven,Rutland,43.6514538,-73.3473358,107,1,43.6514538,-73.3473358
WHITE PLAINS,,WHITE PLAINS,TN,JACKSON,,,Jackson,1809,1866,TRUE,6,62312,FALSE,57,FALSE,,,,,,,,,,,,,
WILLINGTON,,WILLINGTON,SC,ABBEVILLE,,,Abbeville,1809,1913,TRUE,4,62834,FALSE,104,FALSE,,,,,,,,,,,,,
WRIGHTSBORO,WRIGHTSBOROUGH,WRIGHTSBORO(UGH),GA,COLUMBIA,,,Columbia,1809,1868,TRUE,4,63740,FALSE,59,FALSE,,,,,,,,,,,,,
BELVIEW,,BELVIEW,NC,NORTHAMPTON,,,Northampton,1809,1813,TRUE,9,68234,FALSE,4,FALSE,,,,,,,,,,,,,
BOONSBORO,BOONESBOROUGH,BOON(E)SBORO(UGH),MD,WASHINGTON,,,Washington,1809,,TRUE,0,69917,TRUE,,TRUE,BOONSBORO,WASHINGTON,MD,1714038,Post Office,Boonsboro Post Office,Washington,39.506371,-77.6527336,165,1,39.506371,-77.6527336
CANTON,,CANTON,OH,STARK,,,Stark,1809,,TRUE,0,72609,TRUE,,TRUE,CANTON,STARK,OH,1083156,Post Office,Canton Post Office,Stark,40.82759,-81.38472,345,1,40.82759,-81.38472
CLINTON,,CLINTON,OH,BUTLER,,,Butler,1809,1827,FALSE,5,74895,FALSE,18,FALSE,,,,,,,,,,,,,
CLINTON HILL,,CLINTON HILL,IL,ST. CLAIR,,,Saint Clair,1809,1816,TRUE,8,74903,TRUE,7,TRUE,CLINTON HILL,ST. CLAIR,IL,426145,Locale,Clinton Hill Country Club,St. Clair,38.55199,-89.95844,162,,38.55199,-89.95844
CROSBY,,CROSBY,OH,HAMILTON,,,Hamilton,1809,1818,TRUE,4,76843,TRUE,9,TRUE,CROSBY,HAMILTON,OH,1059665,School,Crosby Elementary School,Hamilton,39.27617,-84.71717,178,1,39.27617,-84.71717
DEER CREEK,,DEER CREEK,OH,FRANKLIN,,,Franklin,1809,1817,TRUE,8,77931,FALSE,8,FALSE,,,,,,,,,,,,,
ELLISVILLE,,ELLISVILLE (1),KY,NICHOLAS,,,Nicholas,1809,1824,TRUE,7,80842,TRUE,15,TRUE,ELLISVILLE,NICHOLAS,KY,507930,Populated Place,Ellisville,Nicholas,38.39091,-84.02076,228,1,38.39091,-84.02076
GERMANTOWN,,GERMANTOWN,VA,FAUQUIER,,,Fauquier,1809,1852,FALSE,3,84755,TRUE,43,TRUE,GERMANTOWN,FAUQUIER,VA,1495585,Populated Place,Germantown,Fauquier,38.61373,-77.74166,119,1,38.61373,-77.74166
GRANVILLE,,GRANVILLE,OH,LICKING,,,Licking,1809,,TRUE,0,85966,TRUE,,TRUE,GRANVILLE,LICKING,OH,2026084,Post Office,Granville Post Office,Licking,40.0675,-82.51825,292,1,40.0675,-82.51825
HADENSVILLE,,HADENSVILLE,VA,GOOCHLAND,,,Goochland,1809,,FALSE,0,86880,TRUE,,TRUE,HADENSVILLE,GOOCHLAND,VA,2766460,Post Office,Hadensville Post Office,Goochland,37.82542,-77.99951,119,1,37.82542,-77.99951
HAMPTONVILLE,,HAMPTONVILLE,NC,YADKIN,,,Yadkin,1809,,TRUE,0,87223,TRUE,,TRUE,HAMPTONVILLE,YADKIN,NC,2774344,Post Office,Hamptonville Post Office,Yadkin,36.11826,-80.79527,335,1,36.11826,-80.79527
HILLSBORO,HILLSBOROUGH,HILLSBORO(UGH),OH,HIGHLAND,,,Highland,1809,,TRUE,0,89011,TRUE,,TRUE,HILLSBORO,HIGHLAND,OH,1082278,Post Office,Hillsboro Post Office,Highland,39.20523,-83.61128,338,1,39.20523,-83.61128
HOT SPRINGS,,HOT SPRINGS,VA,BATH,,,Bath,1809,,FALSE,0,89850,TRUE,,TRUE,HOT SPRINGS,BATH,VA,1690842,Post Office,Hot Springs Post Office,Bath,38.00019,-79.83225,680,1,38.00019,-79.83225
LEASBURG,LEASBURGH,LEASBURG(H),NC,CASWELL,,,Caswell,1809,,TRUE,0,94213,TRUE,,TRUE,LEASBURG,CASWELL,NC,2773777,Post Office,Leasburg Post Office,Caswell,36.39404,-79.15836,190,1,36.39404,-79.15836
LOVINGTON,LOVINGSTON,LOVING(S)TON,VA,NELSON,,,Nelson,1809,,TRUE,0,96134,TRUE,,TRUE,LOVINGSTON,NELSON,VA,2766386,Post Office,Lovingston Post Office,Nelson,37.75998,-78.87118,226,1,37.75998,-78.87118
LOWER BLUE LICK,,LOWER BLUE LICK,KY,NICHOLAS,,,Nicholas,1809,1850,TRUE,6,96163,TRUE,41,TRUE,LOWER BLUE LICKS,NICHOLAS,KY,2555903,Locale,Lower Blue Licks,Nicholas,38.41011,-83.99808,189,0.9333333,38.41011,-83.99808
MADISONVILLE,,MADISONVILLE,KY,HOPKINS,,,Hopkins,1809,,TRUE,0,96756,TRUE,,TRUE,MADISONVILLE,HOPKINS,KY,2794321,Post Office,Madisonville Post Office,Hopkins,37.32869,-87.50072,143,1,37.32869,-87.50072
MCDANIELSVILLE,,MCDANIELSVILLE,VA,HALIFAX,,,Halifax,1809,1811,TRUE,9,98190,FALSE,2,FALSE,,,,,,,,,,,,,
MIDDLETOWN,,MIDDLETOWN,KY,JEFFERSON,,,Jefferson,1809,1968,FALSE,1,99067,TRUE,159,TRUE,MIDDLETOWN,JEFFERSON,KY,2460358,Post Office,Middletown Post Office,Jefferson,38.24637,-85.52973,228,1,38.24637,-85.52973
MILLSBORO,,MILLSBORO,DE,SUSSEX,,,Sussex,1809,,TRUE,0,99436,TRUE,,TRUE,MILLSBORO,SUSSEX,DE,2378970,Post Office,Millsboro Post Office,Sussex,38.58899,-75.29226,7,1,38.58899,-75.29226
MOUNT VERNON,,MOUNT VERNON,OH,KNOX,,,Knox,1809,,TRUE,0,100832,TRUE,,TRUE,MOUNT VERNON,KNOX,OH,1084167,Post Office,Mount Vernon Post Office,Knox,40.39408,-82.48698,304,1,40.39408,-82.48698
NEW MARKET,,NEW MARKET,NC,RANDOLPH,,,Randolph,1809,1909,TRUE,4,102101,TRUE,100,TRUE,NEW MARKET,RANDOLPH,NC,991072,Populated Place,New Market,Randolph,35.8293,-79.86559,244,1,35.8293,-79.86559
NEWARK,,NEWARK,OH,LICKING,,,Licking,1809,,TRUE,0,102277,TRUE,,TRUE,NEWARK,LICKING,OH,1082424,Post Office,Newark Post Office,Licking,40.06056,-82.4005,252,1,40.06056,-82.4005
NINEVEH,AH,NINEVEH (AH),VA,FREDERICK,,,Frederick/Warren,1809,1954,TRUE,1,102584,FALSE,145,FALSE,,,,,,,,,,,,,
NORTH EAST,,NORTH EAST,MD,CECIL,,,Cecil,1809,,TRUE,0,102853,TRUE,,TRUE,NORTH EAST,CECIL,MD,595398,Post Office,North East Post Office,Cecil,39.5963,-75.9415,5,1,39.5963,-75.9415
OXFORD,,OXFORD,VA,CAROLINE,,,Caroline,1809,1835,TRUE,7,104748,FALSE,26,FALSE,,,,,,,,,,,,,
PRITCHETT'S STORE,PRITCHETTS STORE,PRITCHETT'S STORE,VA,BRUNSWICK,,,Brunswick,1809,1813,TRUE,9,107893,FALSE,4,FALSE,,,,,,,,,,,,,
RAINES TAVERN,,RAINES TAVERN,VA,CUMBERLAND,,,Cumberland,1809,1855,TRUE,6,108375,TRUE,46,TRUE,RAINES TAVERN,CUMBERLAND,VA,1472946,Populated Place,Raines Tavern,Cumberland,37.36682,-78.37472,144,1,37.36682,-78.37472
SCOTT'S CROSS ROADS,SCOTTS CROSS ROADS,SCOTT'S CROSS ROADS,VA,FAIRFAX,,,Fairfax,1809,1813,TRUE,8,112373,FALSE,4,FALSE,,,,,,,,,,,,,
SKINNERSVILLE,,SKINNERSVILLE,NC,WASHINGTON,,,Washington,1809,1908,FALSE,5,113756,TRUE,99,TRUE,SKINNERSVILLE,WASHINGTON,NC,1022651,Populated Place,Skinnersville,Washington,35.93961,-76.53716,3,1,35.93961,-76.53716
SLATE MILLS,,SLATE MILLS,VA,CULPEPER,,,Culpeper,1809,1813,TRUE,9,113816,FALSE,4,FALSE,,,,,,,,,,,,,
SLATE MILLS,,SLATE MILLS,VA,RAPPAHANNOCK,,,Rappahannock,1809,1959,TRUE,1,113817,TRUE,150,TRUE,SLATE MILLS,RAPPAHANNOCK,VA,1477761,Populated Place,Slate Mills,Rappahannock,38.53151,-78.18278,173,1,38.53151,-78.18278
SOMERVILLE,,SOMERVILLE,VA,FAUQUIER,,,Fauquier,1809,1993,FALSE,1,114249,TRUE,184,TRUE,SOMERVILLE,FAUQUIER,VA,1477769,Populated Place,Somerville,Fauquier,38.52179,-77.60943,123,1,38.52179,-77.60943
URBANA,URBANNA,URBAN(N)A,OH,CHAMPAIGN,,,Champaign,1809,,TRUE,0,118920,TRUE,,TRUE,URBANA,CHAMPAIGN,OH,1082267,Post Office,Urbana Post Office,Champaign,40.10675,-83.75299,319,1,40.10675,-83.75299
VARIETY,,VARIETY,VA,NELSON,,,Nelson,1809,1826,TRUE,6,119235,FALSE,17,FALSE,,,,,,,,,,,,,
VINEYARD,,VINEYARD,VA,LUNENBURG,,,Lunenburg/Mecklenburg,1809,1827,TRUE,8,119637,FALSE,18,FALSE,,,,,,,,,,,,,
WHITEHAVEN,,WHITEHAVEN,MD,WICOMICO,,,Wicomico,1809,1984,FALSE,1,121901,TRUE,175,TRUE,WHITEHAVEN,WICOMICO,MD,1668603,Post Office,Whitehaven Post Office (historical),Wicomico,38.26901,-75.78854,1,1,38.26901,-75.78854
WINCHESTER,,WINCHESTER,KY,CLARK,,,Clark,1809,,TRUE,0,122545,TRUE,,TRUE,WINCHESTER,CLARK,KY,2508351,Post Office,Winchester Post Office,Clark,37.99601,-84.17633,293,1,37.99601,-84.17633
ACTON,,ACTON,MA,MIDDLESEX,,,Middlesex,1810,,FALSE,0,171,TRUE,,TRUE,ACTON,MIDDLESEX,MA,1971966,Post Office,Acton Post Office,Middlesex,42.4878373,-71.4246283,55,1,42.4878373,-71.4246283
ANDOVER,,ANDOVER,NH,MERRIMACK,,,Merrimack,1810,,TRUE,0,1265,TRUE,,TRUE,ANDOVER,MERRIMACK,NH,1916934,Post Office,Andover Post Office,Merrimack,43.4371222,-71.8196811,198,1,43.4371222,-71.8196811
ASSONET,,ASSONET (1),MA,BRISTOL,,,Bristol,1810,1817,TRUE,9,2050,TRUE,7,TRUE,ASSONET,BRISTOL,MA,2475567,Post Office,Assonet Post Office,Bristol,41.7878024,-71.0744314,11,1,41.7878024,-71.0744314
ATHENS,,ATHENS,NY,GREENE,,,Greene,1810,,TRUE,0,2106,TRUE,,TRUE,ATHENS,GREENE,NY,1988494,Post Office,Athens Post Office,Greene,42.2642124,-73.8069065,3,1,42.2642124,-73.8069065
AURORA,,AURORA,NY,CAYUGA,,,Cayuga,1810,,TRUE,0,2303,TRUE,,TRUE,AURORA,CAYUGA,NY,2598473,Post Office,Aurora Post Office,Cayuga,42.7539583,-76.702705,125,1,42.7539583,-76.702705
BARNARD,,BARNARD,VT,WINDSOR,,,Windsor,1810,,TRUE,0,3022,TRUE,,TRUE,BARNARD,WINDSOR,VT,1922247,Post Office,Barnard Post Office,Windsor,43.7283271,-72.6175498,400,1,43.7283271,-72.6175498
BARRINGTON,,BARRINGTON (2),RI,BRISTOL,,,Bristol,1810,1898,TRUE,3,3138,TRUE,88,TRUE,BARRINGTON,BRISTOL,RI,1901381,Post Office,Barrington Post Office,Bristol,41.7437435,-71.3307184,5,1,41.7437435,-71.3307184
BERLINSVILLE,,BERLINSVILLE,PA,NORTHAMPTON,,,Northampton,1810,1907,FALSE,4,4456,TRUE,97,TRUE,BERLINSVILLE,NORTHAMPTON,PA,1169304,Populated Place,Berlinsville,Northampton,40.768706,-75.5737967,176,1,40.768706,-75.5737967
BOWDOINHAM,,BOWDOINHAM,ME,LINCOLN,,,Lincoln/Sagadahoc,1810,,TRUE,0,6201,FALSE,,FALSE,,,,,,,,,,,,,
BROADALBIN,,BROADALBIN,NY,FULTON,,,Fulton,1810,,TRUE,0,7018,TRUE,,TRUE,BROADALBIN,FULTON,NY,2617830,Post Office,Broadalbin Post Office,Fulton,43.0593476,-74.1976674,248,1,43.0593476,-74.1976674
BROOME,,BROOME,NY,SCHOHARIE,,,Schoharie,1810,1836,TRUE,5,7213,TRUE,26,TRUE,BROOME,SCHOHARIE,NY,978760,Civil,Town of Broome,Schoharie,42.5027483,-74.292292,350,1,42.5027483,-74.292292
BUFFALO,BUFFALOE,BUFFALO(E),NY,ERIE,,,Erie,1810,,TRUE,0,7693,TRUE,,TRUE,BUFFALO,ERIE,NY,2713452,Post Office,Buffalo Post Office,Erie,42.8863975,-78.8268554,185,1,42.8863975,-78.8268554
CAMILLUS,,CAMILLUS,NY,ONONDAGA,,,Onondaga,1810,,FALSE,0,8530,TRUE,,TRUE,CAMILLUS,ONONDAGA,NY,2617840,Post Office,Camillus Post Office,Onondaga,43.0390444,-76.2753369,182,1,43.0390444,-76.2753369
CHAMPLAIN,,CHAMPLAIN,NY,CLINTON,,,Clinton,1810,,TRUE,0,10032,TRUE,,TRUE,CHAMPLAIN,CLINTON,NY,2599628,Post Office,Champlain Post Office,Clinton,44.9793309,-73.4449444,47,1,44.9793309,-73.4449444
CHARLESTON,,CHARLESTON,NY,MONTGOMERY,,,Montgomery,1810,1907,TRUE,3,10152,TRUE,97,TRUE,CHARLESTON,MONTGOMERY,NY,946404,Populated Place,Charleston,Montgomery,42.8459076,-74.341244,345,1,42.8459076,-74.341244
CHESHIRE,,CHESHIRE,MA,BERKSHIRE,,,Berkshire,1810,,TRUE,0,10450,TRUE,,TRUE,CHESHIRE,BERKSHIRE,MA,1978676,Post Office,Cheshire Post Office,Berkshire,42.5618478,-73.157896,297,1,42.5618478,-73.157896
